Algorithm,Array Type,Array Size,Sort Order,Execution Time (ns)
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19403
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22135
BubbleSortPassPerItem,Double[],10000,ASCENDING,187217426
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19480
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22070
BubbleSortPassPerItem,Double[],10000,ASCENDING,187394618
BubbleSortWhileNeeded,Double[],10000,ASCENDING,20172
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22850
BubbleSortPassPerItem,Double[],10000,ASCENDING,186320666
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19257
BubbleSortUntilNoChange,Double[],10000,ASCENDING,23084
BubbleSortPassPerItem,Double[],10000,ASCENDING,195653070
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19399
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22139
BubbleSortPassPerItem,Double[],10000,ASCENDING,186247551
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19867
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22188
BubbleSortPassPerItem,Double[],10000,ASCENDING,187195392
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19605
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22259
BubbleSortPassPerItem,Double[],10000,ASCENDING,186876760
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19378
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22199
BubbleSortPassPerItem,Double[],10000,ASCENDING,186402842
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19978
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22443
BubbleSortPassPerItem,Double[],10000,ASCENDING,187749773
BubbleSortWhileNeeded,Double[],10000,ASCENDING,20060
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22253
BubbleSortPassPerItem,Double[],10000,ASCENDING,186112866
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19786
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22171
BubbleSortPassPerItem,Double[],10000,ASCENDING,186717655
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19426
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22322
BubbleSortPassPerItem,Double[],10000,ASCENDING,187253490
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19966
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22172
BubbleSortPassPerItem,Double[],10000,ASCENDING,187614192
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19603
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22331
BubbleSortPassPerItem,Double[],10000,ASCENDING,187471346
BubbleSortWhileNeeded,Double[],10000,ASCENDING,20339
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22102
BubbleSortPassPerItem,Double[],10000,ASCENDING,187625759
BubbleSortWhileNeeded,Double[],10000,ASCENDING,20503
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22329
BubbleSortPassPerItem,Double[],10000,ASCENDING,187297970
BubbleSortWhileNeeded,Double[],10000,ASCENDING,20073
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22221
BubbleSortPassPerItem,Double[],10000,ASCENDING,187509945
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19801
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22225
BubbleSortPassPerItem,Double[],10000,ASCENDING,186886035
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19884
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22278
BubbleSortPassPerItem,Double[],10000,ASCENDING,187750486
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19628
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22766
BubbleSortPassPerItem,Double[],10000,ASCENDING,187353612
BubbleSortWhileNeeded,Double[],10000,ASCENDING,20157
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22702
BubbleSortPassPerItem,Double[],10000,ASCENDING,186981361
BubbleSortWhileNeeded,Double[],10000,ASCENDING,20543
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22232
BubbleSortPassPerItem,Double[],10000,ASCENDING,185963632
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19458
BubbleSortUntilNoChange,Double[],10000,ASCENDING,25162
BubbleSortPassPerItem,Double[],10000,ASCENDING,187919727
BubbleSortWhileNeeded,Double[],10000,ASCENDING,20212
BubbleSortUntilNoChange,Double[],10000,ASCENDING,23245
BubbleSortPassPerItem,Double[],10000,ASCENDING,188945624
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19500
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22536
BubbleSortPassPerItem,Double[],10000,ASCENDING,187023229
BubbleSortWhileNeeded,Double[],10000,ASCENDING,20036
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22375
BubbleSortPassPerItem,Double[],10000,ASCENDING,187434385
BubbleSortWhileNeeded,Double[],10000,ASCENDING,19515
BubbleSortUntilNoChange,Double[],10000,ASCENDING,22329
BubbleSortPassPerItem,Double[],10000,ASCENDING,195586317
BubbleSortWhileNeeded,Double[],10000,ASCENDING,20331
BubbleSortUntilNoChange,Double[],10000,DESCENDING,444693349
BubbleSortPassPerItem,Double[],10000,DESCENDING,425609035
BubbleSortWhileNeeded,Double[],10000,DESCENDING,294750080
BubbleSortUntilNoChange,Double[],10000,DESCENDING,544280183
BubbleSortPassPerItem,Double[],10000,DESCENDING,549409042
BubbleSortWhileNeeded,Double[],10000,DESCENDING,411710897
BubbleSortUntilNoChange,Double[],10000,DESCENDING,430152198
BubbleSortPassPerItem,Double[],10000,DESCENDING,415615349
BubbleSortWhileNeeded,Double[],10000,DESCENDING,287437250
BubbleSortUntilNoChange,Double[],10000,DESCENDING,397964731
BubbleSortPassPerItem,Double[],10000,DESCENDING,390303193
BubbleSortWhileNeeded,Double[],10000,DESCENDING,272959199
BubbleSortUntilNoChange,Double[],10000,DESCENDING,399300501
BubbleSortPassPerItem,Double[],10000,DESCENDING,390763485
BubbleSortWhileNeeded,Double[],10000,DESCENDING,276225937
BubbleSortUntilNoChange,Double[],10000,DESCENDING,421167140
BubbleSortPassPerItem,Double[],10000,DESCENDING,405714807
BubbleSortWhileNeeded,Double[],10000,DESCENDING,281888852
BubbleSortUntilNoChange,Double[],10000,DESCENDING,543462633
BubbleSortPassPerItem,Double[],10000,DESCENDING,545480594
BubbleSortWhileNeeded,Double[],10000,DESCENDING,408607501
BubbleSortUntilNoChange,Double[],10000,DESCENDING,399624535
BubbleSortPassPerItem,Double[],10000,DESCENDING,391348358
BubbleSortWhileNeeded,Double[],10000,DESCENDING,274427187
BubbleSortUntilNoChange,Double[],10000,DESCENDING,398558040
BubbleSortPassPerItem,Double[],10000,DESCENDING,390865377
BubbleSortWhileNeeded,Double[],10000,DESCENDING,273851081
BubbleSortUntilNoChange,Double[],10000,DESCENDING,398433476
BubbleSortPassPerItem,Double[],10000,DESCENDING,391398356
BubbleSortWhileNeeded,Double[],10000,DESCENDING,272572467
BubbleSortUntilNoChange,Double[],10000,DESCENDING,406773892
BubbleSortPassPerItem,Double[],10000,DESCENDING,396985222
BubbleSortWhileNeeded,Double[],10000,DESCENDING,278125771
BubbleSortUntilNoChange,Double[],10000,DESCENDING,503583069
BubbleSortPassPerItem,Double[],10000,DESCENDING,506947674
BubbleSortWhileNeeded,Double[],10000,DESCENDING,378730610
BubbleSortUntilNoChange,Double[],10000,DESCENDING,442560956
BubbleSortPassPerItem,Double[],10000,DESCENDING,423180398
BubbleSortWhileNeeded,Double[],10000,DESCENDING,292037933
BubbleSortUntilNoChange,Double[],10000,DESCENDING,400195338
BubbleSortPassPerItem,Double[],10000,DESCENDING,392084535
BubbleSortWhileNeeded,Double[],10000,DESCENDING,274831789
BubbleSortUntilNoChange,Double[],10000,DESCENDING,401550993
BubbleSortPassPerItem,Double[],10000,DESCENDING,390935574
BubbleSortWhileNeeded,Double[],10000,DESCENDING,272848459
BubbleSortUntilNoChange,Double[],10000,DESCENDING,399392240
BubbleSortPassPerItem,Double[],10000,DESCENDING,391655732
BubbleSortWhileNeeded,Double[],10000,DESCENDING,274097474
BubbleSortUntilNoChange,Double[],10000,DESCENDING,485441285
BubbleSortPassPerItem,Double[],10000,DESCENDING,490941021
BubbleSortWhileNeeded,Double[],10000,DESCENDING,361536289
BubbleSortUntilNoChange,Double[],10000,DESCENDING,404399067
BubbleSortPassPerItem,Double[],10000,DESCENDING,401407391
BubbleSortWhileNeeded,Double[],10000,DESCENDING,268759924
BubbleSortUntilNoChange,Double[],10000,DESCENDING,399231046
BubbleSortPassPerItem,Double[],10000,DESCENDING,390964390
BubbleSortWhileNeeded,Double[],10000,DESCENDING,272051601
BubbleSortUntilNoChange,Double[],10000,DESCENDING,401122544
BubbleSortPassPerItem,Double[],10000,DESCENDING,393788797
BubbleSortWhileNeeded,Double[],10000,DESCENDING,275060015
BubbleSortUntilNoChange,Double[],10000,DESCENDING,448216551
BubbleSortPassPerItem,Double[],10000,DESCENDING,431408323
BubbleSortWhileNeeded,Double[],10000,DESCENDING,292648268
BubbleSortUntilNoChange,Double[],10000,DESCENDING,511030403
BubbleSortPassPerItem,Double[],10000,DESCENDING,509799796
BubbleSortWhileNeeded,Double[],10000,DESCENDING,363074672
BubbleSortUntilNoChange,Double[],10000,DESCENDING,452257141
BubbleSortPassPerItem,Double[],10000,DESCENDING,429954666
BubbleSortWhileNeeded,Double[],10000,DESCENDING,297419774
BubbleSortUntilNoChange,Double[],10000,DESCENDING,405440759
BubbleSortPassPerItem,Double[],10000,DESCENDING,398015880
BubbleSortWhileNeeded,Double[],10000,DESCENDING,276299347
BubbleSortUntilNoChange,Double[],10000,DESCENDING,405044360
BubbleSortPassPerItem,Double[],10000,DESCENDING,396506185
BubbleSortWhileNeeded,Double[],10000,DESCENDING,276058850
BubbleSortUntilNoChange,Double[],10000,DESCENDING,413395519
BubbleSortPassPerItem,Double[],10000,DESCENDING,410006006
BubbleSortWhileNeeded,Double[],10000,DESCENDING,275395398
BubbleSortUntilNoChange,Double[],10000,DESCENDING,459087080
BubbleSortPassPerItem,Double[],10000,DESCENDING,475680884
BubbleSortWhileNeeded,Double[],10000,DESCENDING,338674403
BubbleSortUntilNoChange,Double[],10000,DESCENDING,440561408
BubbleSortPassPerItem,Double[],10000,DESCENDING,419642011
BubbleSortWhileNeeded,Double[],10000,DESCENDING,291680023
BubbleSortUntilNoChange,Double[],10000,DESCENDING,435994455
BubbleSortPassPerItem,Double[],10000,DESCENDING,421397557
BubbleSortWhileNeeded,Double[],10000,DESCENDING,286163325
BubbleSortUntilNoChange,Double[],10000,DESCENDING,459357975
BubbleSortPassPerItem,Double[],10000,DESCENDING,435775451
BubbleSortWhileNeeded,Double[],10000,DESCENDING,300301624
BubbleSortUntilNoChange,Double[],10000,DESCENDING,460284980
BubbleSortPassPerItem,Double[],10000,DESCENDING,439025219
BubbleSortWhileNeeded,Double[],10000,DESCENDING,302762258
BubbleSortUntilNoChange,Double[],10000,DESCENDING,431419645
BubbleSortPassPerItem,Double[],10000,DESCENDING,458574149
BubbleSortWhileNeeded,Double[],10000,DESCENDING,329185595
BubbleSortUntilNoChange,Double[],10000,DESCENDING,445665167
BubbleSortPassPerItem,Double[],10000,DESCENDING,426171274
BubbleSortWhileNeeded,Double[],10000,DESCENDING,289887795
BubbleSortUntilNoChange,Double[],10000,DESCENDING,482964837
BubbleSortPassPerItem,Double[],10000,DESCENDING,454610005
BubbleSortWhileNeeded,Double[],10000,DESCENDING,318142252
BubbleSortUntilNoChange,Double[],10000,DESCENDING,411496125
BubbleSortPassPerItem,Double[],10000,DESCENDING,403450398
BubbleSortWhileNeeded,Double[],10000,DESCENDING,274912165
BubbleSortUntilNoChange,Double[],10000,DESCENDING,444438480
BubbleSortPassPerItem,Double[],10000,DESCENDING,424781313
BubbleSortWhileNeeded,Double[],10000,DESCENDING,292327721
BubbleSortUntilNoChange,Double[],10000,DESCENDING,418989513
BubbleSortPassPerItem,Double[],10000,DESCENDING,451722636
BubbleSortWhileNeeded,Double[],10000,DESCENDING,326588768
BubbleSortUntilNoChange,Double[],10000,DESCENDING,398982342
BubbleSortPassPerItem,Double[],10000,DESCENDING,393010759
BubbleSortWhileNeeded,Double[],10000,DESCENDING,273189450
BubbleSortUntilNoChange,Double[],10000,DESCENDING,406854490
BubbleSortPassPerItem,Double[],10000,DESCENDING,397253552
BubbleSortWhileNeeded,Double[],10000,DESCENDING,278040091
BubbleSortUntilNoChange,Double[],10000,DESCENDING,415304391
BubbleSortPassPerItem,Double[],10000,DESCENDING,405180958
BubbleSortWhileNeeded,Double[],10000,DESCENDING,280666476
BubbleSortUntilNoChange,Double[],10000,DESCENDING,398891310
BubbleSortPassPerItem,Double[],10000,DESCENDING,398675790
BubbleSortWhileNeeded,Double[],10000,DESCENDING,265511084
BubbleSortUntilNoChange,Double[],10000,DESCENDING,530420380
BubbleSortPassPerItem,Double[],10000,DESCENDING,532374098
BubbleSortWhileNeeded,Double[],10000,DESCENDING,395660769
BubbleSortUntilNoChange,Double[],10000,DESCENDING,414715078
BubbleSortPassPerItem,Double[],10000,DESCENDING,403489129
BubbleSortWhileNeeded,Double[],10000,DESCENDING,279829531
BubbleSortUntilNoChange,Double[],10000,DESCENDING,398975163
BubbleSortPassPerItem,Double[],10000,DESCENDING,399538089
BubbleSortWhileNeeded,Double[],10000,DESCENDING,264743107
BubbleSortUntilNoChange,Double[],10000,DESCENDING,424216277
BubbleSortPassPerItem,Double[],10000,DESCENDING,411340073
BubbleSortWhileNeeded,Double[],10000,DESCENDING,276498492
BubbleSortUntilNoChange,Double[],10000,DESCENDING,399576980
BubbleSortPassPerItem,Double[],10000,DESCENDING,391556610
BubbleSortWhileNeeded,Double[],10000,DESCENDING,273583632
BubbleSortUntilNoChange,Double[],10000,DESCENDING,497566211
BubbleSortPassPerItem,Double[],10000,DESCENDING,498382980
BubbleSortWhileNeeded,Double[],10000,DESCENDING,359516173
BubbleSortUntilNoChange,Double[],10000,DESCENDING,403047665
BubbleSortPassPerItem,Double[],10000,DESCENDING,393713430
BubbleSortWhileNeeded,Double[],10000,DESCENDING,272122402
BubbleSortUntilNoChange,Double[],10000,DESCENDING,401339988
BubbleSortPassPerItem,Double[],10000,DESCENDING,395158136
BubbleSortWhileNeeded,Double[],10000,DESCENDING,271751077
BubbleSortUntilNoChange,Double[],10000,DESCENDING,397312078
BubbleSortPassPerItem,Double[],10000,DESCENDING,389694447
BubbleSortWhileNeeded,Double[],10000,DESCENDING,274095133
BubbleSortUntilNoChange,Double[],10000,DESCENDING,399538909
BubbleSortPassPerItem,Double[],10000,DESCENDING,390703689
BubbleSortWhileNeeded,Double[],10000,DESCENDING,273476272
BubbleSortUntilNoChange,Double[],10000,DESCENDING,479261252
BubbleSortPassPerItem,Double[],10000,DESCENDING,486505444
BubbleSortWhileNeeded,Double[],10000,DESCENDING,354060073
BubbleSortUntilNoChange,Double[],10000,DESCENDING,419503227
BubbleSortPassPerItem,Double[],10000,DESCENDING,412493995
BubbleSortWhileNeeded,Double[],10000,DESCENDING,277994974
BubbleSortUntilNoChange,Double[],10000,DESCENDING,400753304
BubbleSortPassPerItem,Double[],10000,DESCENDING,391413430
BubbleSortWhileNeeded,Double[],10000,DESCENDING,269990703
BubbleSortUntilNoChange,Double[],10000,DESCENDING,398924469
BubbleSortPassPerItem,Double[],10000,DESCENDING,397450546
BubbleSortWhileNeeded,Double[],10000,DESCENDING,266944997
BubbleSortUntilNoChange,Double[],10000,DESCENDING,440110941
BubbleSortPassPerItem,Double[],10000,DESCENDING,419992584
